EMPLOYER_NAME,target,value,source,pay,index,odd
APPLE INC.,Apple,1,SANTA CLARA COUNTY,117381,593,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,117381,595,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,597,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,599,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,601,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,603,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,117381,605,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,607,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,609,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,611,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,613,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,615,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,617,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,619,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115000,621,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,117000,623,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,118735,625,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,118000,627,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,119681.5,629,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,118829,631,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,108924.5,633,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,119000,635,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,637,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,639,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,641,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120817,643,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120817,645,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120817,647,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,649,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,651,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,653,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,655,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,657,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,659,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,661,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,663,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,122626.5,665,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,667,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,669,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,671,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,673,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,675,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,677,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120000,679,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,122305,681,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,122805,683,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,110350,685,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,118221,687,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,113010.5,689,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,113499,691,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,97878.5,693,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,113499,695,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,112074.5,697,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,114591,699,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,112937.5,701,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129016,703,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123327,705,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,115319,707,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,121029,709,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,120446.5,711,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123000,713,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123000,715,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123600,717,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,124000,719,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,721,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,723,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,725,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,727,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,729,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,731,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,733,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,735,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,737,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,739,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,741,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,743,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128205,745,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,747,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,749,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,751,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,753,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127175,755,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,126249.5,757,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,759,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,761,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,763,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,765,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,767,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,769,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125000,771,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127674.5,773,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,121796.5,775,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128175,777,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128500,779,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129000,781,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,783,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130705,785,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130705,787,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,789,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,791,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,793,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,795,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,797,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,799,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,801,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,803,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,805,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,807,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,809,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130705,811,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131381,813,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,815,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,817,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,819,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,821,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,823,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,825,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,827,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,829,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,831,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,833,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130705,835,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,837,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,839,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130174.5,841,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,843,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,845,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,847,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130174.5,849,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,851,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,853,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,855,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130000,857,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,136634.5,859,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,133026.5,861,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138134.5,863,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,865,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,867,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,869,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,871,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,873,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,875,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,877,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,879,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,881,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,883,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,885,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,887,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,889,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138228,891,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,893,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138134.5,895,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138134.5,897,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,899,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,901,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138134.5,903,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,905,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,907,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,909,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,911,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,913,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,915,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,917,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,919,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135000,921,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,136000,923,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137000,925,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137000,927,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138000,929,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140019,931,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138000,933,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130713.5,935,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128935,937,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,939,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130713.5,941,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,943,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,126179,945,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123650,947,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,949,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,126221,951,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,953,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,955,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,957,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,959,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,961,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135581,963,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,965,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125503,967,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,969,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140219,971,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,973,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125503,975,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125503,977,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,979,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,981,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,983,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,985,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,987,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,989,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,991,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,993,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123650,995,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123650,997,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129278.5,999,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,1001,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1003,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131327,1005,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131327,1007,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,1009,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1011,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1013,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,1015,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140219,1017,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,123650,1019,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1021,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,1023,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,139834.5,1025,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125503,1027,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,134905,1029,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129954.5,1031,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,1033,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,127458.5,1035,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1037,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,1039,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,131826.5,1041,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137182.5,1043,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,125503,1045,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,126221,1047,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,129081,1049,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128446.5,1051,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128696,1053,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128696,1055,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,134374.5,1057,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,128446.5,1059,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143401.5,1061,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,133875,1063,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1065,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1067,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140728,1069,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1071,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1073,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1075,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1077,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1079,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1081,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,141019,1083,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,141019,1085,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1087,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1089,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,142205,1091,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1093,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,141019,1095,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1097,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1099,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1101,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1103,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1105,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1107,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1109,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1111,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140166.5,1113,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1115,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1117,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140634.5,1119,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1121,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1123,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1125,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1127,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1129,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1131,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1133,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1135,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1137,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140083,1139,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1141,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140000,1143,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130146,1145,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140931,1147,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135824.5,1149,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140931,1151,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,135065,1153,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,126050,1155,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,130146,1157,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,142000,1159,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,142000,1161,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,144000,1163,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1165,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1167,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143134.5,1169,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1171,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1173,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1175,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1177,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1179,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1181,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1183,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1185,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,147596,1187,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1189,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1191,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1193,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1195,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1197,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1199,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1201,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1203,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1205,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,146597.5,1207,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145609.5,1209,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145000,1211,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,149096,1213,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148000,1215,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148000,1217,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148000,1219,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148000,1221,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148000,1223,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148400,1225,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1227,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1229,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1231,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1233,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1235,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1237,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1239,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1241,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1243,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1245,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150096,1247,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1249,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1251,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1253,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1255,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1257,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1259,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1261,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1263,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150000,1265,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,141804.5,1267,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,152000,1269,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,157930,1271,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148469,1273,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,147616.5,1275,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138204.5,1277,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143321,1279,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,138267,1281,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,152546,1283,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143831,1285,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137400,1287,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143831,1289,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143831,1291,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148178,1293,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137400,1295,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148469,1297,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137400,1299,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,143831,1301,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145432.5,1303,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,147616.5,1305,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137400,1307,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,146056.5,1309,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145432.5,1311,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155146,1313,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137476.5,1315,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,145432.5,1317,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148469,1319,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148084.5,1321,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,148677,1323,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,137400,1325,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,147169,1327,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1329,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1331,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1333,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1335,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1337,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1339,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1341,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1343,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1345,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1347,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1349,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155000,1351,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,157401.5,1353,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,156000,1355,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,157000,1357,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,140150,1359,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,150603,1361,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,160000,1363,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,160000,1365,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,160000,1367,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,161388,1369,0
